x;-11;y;-81;z;978
x;35;y;-70;z;869
x;3;y;-7;z;908
x;-198;y;-62;z;1021
x;-19;y;-31;z;924
x;85;y;-11;z;975
x;-23;y;7;z;1017
x;58;y;31;z;850
x;-152;y;-124;z;967
x;-222;y;-198;z;982
x;3;y;-163;z;982
x;-35;y;50;z;943
x;163;y;-214;z;881
x;-15;y;-3;z;951
x;-11;y;-50;z;951
x;-81;y;-70;z;982
x;-74;y;-42;z;967
x;42;y;-78;z;897
x;-31;y;-78;z;998
x;19;y;-23;z;955
x;19;y;-23;z;955
x;23;y;-70;z;947
x;-15;y;-70;z;967
x;-15;y;-35;z;924
x;-3;y;-70;z;955
x;-31;y;-74;z;967
x;-3;y;-54;z;951
x;-15;y;-62;z;955
x;11;y;-85;z;947
x;-3;y;-62;z;959
x;0;y;-46;z;955
x;-27;y;-74;z;959
x;-3;y;-74;z;978
x;0;y;-74;z;967
x;-15;y;-58;z;963
x;15;y;-58;z;959
x;-3;y;-66;z;951
x;-3;y;-78;z;924
x;-11;y;-78;z;908
x;3;y;-42;z;928
x;3;y;-46;z;967
x;0;y;-39;z;943
x;7;y;-81;z;986
x;11;y;-66;z;967
x;-31;y;-89;z;951
x;-11;y;-54;z;932
x;-19;y;-81;z;963
x;-11;y;-66;z;939
x;7;y;-58;z;963
x;-31;y;-50;z;955
x;31;y;-85;z;947
x;-7;y;-62;z;971
x;-15;y;-66;z;959
x;0;y;-46;z;971
x;-7;y;-70;z;920
x;-15;y;-74;z;967
x;-3;y;-66;z;951
x;11;y;-31;z;943
x;46;y;-66;z;943
x;0;y;-66;z;978
x;-15;y;-66;z;971
x;15;y;-66;z;912
x;15;y;-66;z;897
x;15;y;-27;z;897
x;-15;y;-54;z;932
x;0;y;-46;z;967
x;3;y;-50;z;947
x;11;y;-54;z;936
x;-19;y;-58;z;963
x;7;y;-58;z;943
x;-15;y;-54;z;986
x;-31;y;-93;z;928
x;-35;y;-42;z;947
x;39;y;-62;z;939
x;-11;y;-50;z;955
x;-27;y;-62;z;978
x;-7;y;-89;z;951
x;-3;y;-46;z;963
x;-27;y;-89;z;967
x;-11;y;-70;z;951
x;-11;y;-62;z;947
x;11;y;-89;z;928
x;7;y;-50;z;959
x;3;y;-74;z;947
x;-11;y;-62;z;943
x;-35;y;-74;z;955
x;15;y;-31;z;912
x;-11;y;-62;z;936
x;-3;y;-74;z;955
x;-3;y;-74;z;971
x;7;y;-74;z;967
x;-7;y;-74;z;959
x;23;y;-78;z;924
x;-23;y;-46;z;943
x;-15;y;-46;z;963
x;-7;y;-58;z;951
x;7;y;-81;z;967
x;-31;y;-62;z;924
x;-19;y;-81;z;951
x;31;y;-85;z;955
x;7;y;-54;z;951
x;-19;y;-66;z;951
x;3;y;-97;z;928
x;11;y;-89;z;947
x;-27;y;-54;z;971
x;-3;y;-46;z;936
x;-35;y;-78;z;943
x;-11;y;-66;z;951
x;-11;y;-54;z;924
x;7;y;-89;z;967
x;31;y;-62;z;971
x;-23;y;-74;z;967
x;-3;y;-70;z;916
x;7;y;-78;z;939
x;-31;y;-74;z;947
x;0;y;-58;z;951
x;0;y;-58;z;951
x;-7;y;-35;z;971
x;7;y;-62;z;939
x;0;y;-42;z;959
x;-27;y;-74;z;936
x;-15;y;-81;z;955
x;3;y;-62;z;943
x;7;y;-78;z;939
x;19;y;-58;z;975
x;-3;y;-93;z;947
x;-3;y;-66;z;924
