*********************
Virando para esquerda
*********************
x;-54;y;-31;z;1244
*********************
Virando para esquerda
*********************
x;15;y;-39;z;932
x;-11;y;-42;z;924
x;39;y;105;z;1029
x;397;y;35;z;1045
x;140;y;11;z;990
x;-179;y;-62;z;1045
x;304;y;113;z;819
x;-70;y;-78;z;889
x;-81;y;27;z;655
x;78;y;66;z;729
x;-50;y;-136;z;994
x;113;y;113;z;1127
x;-97;y;54;z;741
x;62;y;-237;z;1251
x;-46;y;156;z;783
x;-66;y;-120;z;1205
x;-42;y;-148;z;936
x;113;y;148;z;994
x;-97;y;-66;z;1173
x;156;y;81;z;967
x;-66;y;405;z;951
x;-113;y;-93;z;1302
x;159;y;202;z;963
x;-23;y;93;z;928
x;-58;y;-214;z;1591
x;66;y;167;z;312
x;-331;y;218;z;975
x;128;y;93;z;1056
x;-210;y;-7;z;1216
x;148;y;58;z;1002
x;-358;y;237;z;561
x;-46;y;-152;z;1029
x;-97;y;159;z;374
x;-70;y;109;z;1017
x;42;y;-156;z;1092
x;-206;y;109;z;971
x;-191;y;140;z;939
x;66;y;206;z;924
x;-23;y;159;z;1076
x;-15;y;124;z;861
x;-284;y;19;z;811
x;-167;y;46;z;908
x;-226;y;66;z;1189
x;35;y;39;z;795
x;-3;y;70;z;963
x;-156;y;93;z;842
x;-85;y;93;z;351
x;-237;y;62;z;709
x;-140;y;-105;z;1205
x;42;y;50;z;1115
********************
Virando para direita
********************
x;-35;y;-62;z;947
x;15;y;-81;z;963
x;-218;y;-300;z;951
x;-234;y;-46;z;978
x;-15;y;-42;z;932
x;-7;y;-159;z;963
x;-74;y;-308;z;1154
x;-89;y;109;z;815
x;-105;y;-198;z;1080
x;-78;y;-89;z;1029
x;-81;y;-50;z;1045
x;-105;y;-58;z;889
x;-175;y;-167;z;1107
x;-19;y;-42;z;1146
x;-42;y;31;z;1095
x;-101;y;-23;z;1076
x;-152;y;-3;z;682
x;-175;y;78;z;998
x;-66;y;113;z;912
x;-183;y;-50;z;877
x;-152;y;136;z;752
x;3;y;-42;z;1189
x;-23;y;187;z;729
x;-214;y;7;z;967
x;58;y;132;z;1002
x;-230;y;93;z;963
x;0;y;-120;z;1189
x;-97;y;-78;z;1037
x;-187;y;-58;z;1021
x;-78;y;35;z;659
x;-117;y;85;z;624
x;-245;y;78;z;682
x;-171;y;132;z;702
x;-113;y;132;z;744
x;-66;y;97;z;959
x;-89;y;210;z;873
x;-3;y;234;z;1173
x;-253;y;210;z;561
x;-93;y;62;z;752
x;-191;y;136;z;787
x;-89;y;19;z;978
x;-42;y;-23;z;1166
x;-89;y;261;z;1045
x;-109;y;351;z;1076
x;-241;y;241;z;479
x;-105;y;15;z;1131
x;-187;y;113;z;717
x;7;y;261;z;850
x;-276;y;218;z;815
x;-175;y;191;z;674
*********************
Virando para esquerda
*********************
x;-3;y;-50;z;955
x;7;y;-54;z;967
x;-3;y;-11;z;920
x;257;y;273;z;963
x;351;y;39;z;893
x;-405;y;-191;z;1173
x;171;y;62;z;861
x;128;y;70;z;978
x;11;y;-31;z;865
x;0;y;3;z;1014
x;89;y;31;z;932
x;85;y;54;z;1014
x;97;y;-31;z;990
x;-74;y;-148;z;1279
x;167;y;35;z;889
x;-15;y;70;z;826
x;-74;y;-175;z;963
x;0;y;97;z;1006
x;-31;y;-11;z;1329
x;191;y;-62;z;1216
x;-81;y;144;z;764
x;-117;y;-171;z;1017
x;101;y;50;z;612
x;-54;y;-70;z;1392
x;-3;y;-159;z;908
x;-54;y;-23;z;705
x;-113;y;31;z;1002
x;31;y;93;z;994
x;-97;y;62;z;1111
x;66;y;202;z;674
x;-218;y;202;z;721
x;46;y;159;z;994
x;7;y;156;z;741
x;7;y;156;z;741
x;-19;y;97;z;1127
x;-3;y;-140;z;1209
x;-74;y;78;z;881
x;-105;y;19;z;1080
x;-66;y;-3;z;971
x;-66;y;-3;z;986
x;-195;y;191;z;986
x;-105;y;81;z;943
x;-120;y;-19;z;772
x;-257;y;97;z;631
x;-105;y;159;z;1197
x;-105;y;-66;z;1060
x;-101;y;-15;z;885
x;-42;y;-3;z;1240
x;-7;y;-97;z;1138
x;-354;y;120;z;780
********************
Virando para direita
********************
x;-3;y;-105;z;955
x;-27;y;-54;z;932
x;-198;y;-175;z;924
x;-128;y;-140;z;1033
x;42;y;-58;z;834
x;15;y;19;z;932
x;-284;y;-113;z;822
x;11;y;-62;z;858
x;-66;y;-136;z;1134
x;-124;y;-15;z;838
x;-93;y;-54;z;1033
x;-109;y;-183;z;928
x;-93;y;-15;z;1244
x;-191;y;-81;z;873
x;-31;y;-70;z;967
x;-163;y;-97;z;994
x;70;y;-163;z;1205
x;-117;y;58;z;776
x;-152;y;-27;z;951
x;-93;y;-27;z;776
x;-132;y;-70;z;1029
x;-42;y;-70;z;881
x;-241;y;191;z;1014
x;-249;y;-152;z;1025
x;50;y;-11;z;897
x;-269;y;124;z;815
x;-245;y;-78;z;686
x;-273;y;-54;z;908
x;-46;y;7;z;951
x;-66;y;-85;z;1002
x;-74;y;-31;z;963
x;-195;y;109;z;764
x;-81;y;0;z;717
x;-183;y;89;z;764
x;-308;y;66;z;1002
x;23;y;105;z;1092
x;-171;y;50;z;1002
x;74;y;-152;z;1123
x;-312;y;198;z;873
x;-46;y;81;z;1092
x;7;y;-70;z;1532
x;-101;y;124;z;737
x;-245;y;187;z;549
x;-105;y;-50;z;815
x;-85;y;81;z;994
x;-81;y;31;z;994
x;-167;y;464;z;600
x;-163;y;-144;z;269
x;-378;y;105;z;1216
x;97;y;105;z;1041
*********************
Virando para esquerda
*********************
x;7;y;-85;z;982
x;11;y;-97;z;939
x;105;y;273;z;975
x;417;y;15;z;998
x;27;y;-19;z;768
x;-105;y;-85;z;1060
x;308;y;179;z;1107
x;78;y;-23;z;881
x;-136;y;-58;z;955
x;93;y;136;z;978
x;113;y;19;z;955
x;-11;y;7;z;955
x;35;y;-210;z;1232
x;35;y;15;z;815
x;-27;y;31;z;1560
x;124;y;167;z;799
x;23;y;-42;z;1263
x;85;y;-167;z;815
x;-128;y;144;z;1119
x;-85;y;-50;z;631
x;-218;y;-128;z;1084
x;3;y;105;z;846
x;-89;y;89;z;908
x;50;y;81;z;795
x;-78;y;3;z;971
x;-93;y;-156;z;1138
x;-54;y;23;z;702
x;-3;y;62;z;858
x;-113;y;-35;z;1111
x;-58;y;31;z;881
x;0;y;109;z;1045
x;-144;y;156;z;643
x;46;y;11;z;865
x;-159;y;163;z;854
x;-124;y;-62;z;912
x;-7;y;101;z;643
x;-128;y;78;z;1060
x;-7;y;-15;z;1158
x;-46;y;78;z;1029
x;-74;y;101;z;885
x;-15;y;-42;z;928
x;-179;y;183;z;752
x;35;y;0;z;1049
x;-113;y;50;z;811
x;-214;y;62;z;737
x;-210;y;-27;z;1166
x;140;y;109;z;1072
x;19;y;74;z;877
x;19;y;74;z;877
x;-124;y;159;z;858
********************
Virando para direita
********************
x;31;y;-66;z;982
x;19;y;-66;z;955
x;-23;y;-89;z;986
x;-253;y;-206;z;877
x;113;y;93;z;959
x;-152;y;93;z;885
x;-159;y;-74;z;772
x;-31;y;-120;z;698
x;-156;y;-163;z;936
x;-136;y;-140;z;924
x;54;y;-3;z;1084
x;-97;y;-70;z;1111
x;-35;y;-78;z;842
x;-97;y;-42;z;873
x;35;y;-42;z;967
x;-140;y;46;z;764
x;-276;y;-35;z;1033
x;93;y;-35;z;780
x;-214;y;-132;z;1314
x;78;y;-105;z;815
x;-292;y;85;z;705
x;-62;y;-46;z;943
x;-152;y;-27;z;893
x;-23;y;-109;z;1267
x;-273;y;-54;z;916
x;-89;y;-62;z;1095
x;-136;y;159;z;1025
x;-39;y;-11;z;920
x;-113;y;117;z;803
x;-191;y;0;z;1088
x;-206;y;31;z;694
x;-140;y;136;z;787
x;-280;y;120;z;752
x;-11;y;-39;z;1177
x;-50;y;81;z;1103
x;-144;y;81;z;1127
x;-85;y;74;z;682
x;-261;y;85;z;881
x;-183;y;198;z;631
x;-187;y;81;z;1092
x;39;y;-35;z;1150
x;-148;y;269;z;1033
x;-323;y;183;z;354
x;-117;y;42;z;1154
x;-124;y;152;z;963
x;-148;y;62;z;717
x;-42;y;210;z;1041
x;-113;y;-46;z;1591
x;39;y;300;z;612
x;-292;y;241;z;967
*********************
Virando para esquerda
*********************
x;-7;y;-58;z;971
x;39;y;-58;z;955
x;144;y;159;z;1014
x;382;y;148;z;858
x;-288;y;-304;z;912
x;46;y;-31;z;889
x;308;y;81;z;1017
x;31;y;15;z;846
x;15;y;23;z;858
x;-19;y;148;z;741
x;179;y;85;z;986
x;-120;y;66;z;1088
x;-35;y;144;z;811
x;35;y;226;z;982
x;35;y;-42;z;1006
x;-11;y;-15;z;943
x;-93;y;191;z;822
x;54;y;167;z;542
x;-105;y;89;z;924
x;-11;y;175;z;975
x;-101;y;50;z;795
x;23;y;62;z;791
x;-237;y;19;z;908
x;-46;y;163;z;787
x;-288;y;-19;z;1115
x;0;y;89;z;1099
x;-23;y;101;z;975
x;-171;y;105;z;1115
x;46;y;120;z;624
x;46;y;120;z;624
x;-237;y;171;z;1099
x;-136;y;39;z;772
x;-304;y;210;z;1060
x;109;y;97;z;795
x;-144;y;-89;z;1411
x;19;y;58;z;893
x;-66;y;124;z;729
x;-159;y;210;z;815
x;35;y;85;z;1170
x;-140;y;214;z;807
x;-7;y;74;z;1060
x;-93;y;117;z;854
x;-140;y;50;z;842
x;19;y;66;z;1131
x;-54;y;58;z;1041
x;132;y;74;z;1271
x;0;y;54;z;1368
x;54;y;156;z;858
x;-261;y;117;z;1010
x;3;y;198;z;936
********************
Virando para direita
********************
x;0;y;-54;z;924
x;-11;y;-148;z;916
x;-331;y;-191;z;1064
x;-62;y;11;z;951
x;-19;y;-39;z;1029
x;-120;y;-261;z;912
x;-97;y;-42;z;869
x;-140;y;3;z;846
x;-175;y;-148;z;846
x;-101;y;-210;z;998
x;15;y;35;z;877
x;-191;y;15;z;510
x;-175;y;-50;z;620
x;-128;y;-159;z;1037
x;-27;y;-42;z;1068
x;-140;y;7;z;822
x;-27;y;-27;z;873
x;-101;y;62;z;877
x;-109;y;-11;z;951
x;-42;y;-140;z;1095
x;-23;y;74;z;994
x;-183;y;-66;z;963
x;-132;y;-54;z;904
x;-50;y;-50;z;1259
x;-35;y;-42;z;1045
x;-312;y;54;z;861
x;-187;y;-11;z;858
x;-101;y;-46;z;951
x;-58;y;62;z;1127
x;-74;y;93;z;1017
x;-124;y;54;z;651
x;-136;y;81;z;1025
x;11;y;101;z;873
x;-214;y;156;z;1033
x;-124;y;159;z;1045
x;-78;y;11;z;1095
x;-113;y;50;z;1029
x;-85;y;66;z;1220
x;3;y;42;z;1080
x;-70;y;11;z;1064
x;-78;y;7;z;811
x;-323;y;156;z;877
x;-78;y;136;z;655
x;-284;y;-42;z;1201
x;89;y;-39;z;1084
x;-218;y;93;z;1045
x;-159;y;101;z;920
x;-120;y;66;z;877
x;-413;y;218;z;1095
x;-120;y;159;z;557
